year	visitorid	hitdatahistorymkey	filename	linenumber	brandcode	visitoridhigh	visitoridlow	visitnumber	visitdatetime	visitdate	fiscalyear	fiscalmonthnumber	fiscalweeknumber	hit_time_gmt	service	acceptlanguage	eventlist	homepage	ip	pageevent	pageeventvar1	pageeventvar2	pagetype	pageurl	pagename	productlist	userserver	channel	sitesection	category	subcategory	subcategory2	pagecategory	searchterms	searchresults	refinementtype	refinementattribute	myaccountengagement	formanalysis	emailsubscriptionadd	emailsubscriptionremove	linklocation	navigationlinks	searchtype	businessunit	categoryxid	alternative	rbtused	resulttype	refinementattribute2	refinementattribute3	refinementattribute4	refinementattribute5	refinementattribute6	refinementattribute7	pagetypemerch	prop29	flashcreative	flashcreativeengagement	pdpengagement	prop33	prop34	prop35	prop36	prop37	prop38	prop39	prop40	prop41	language	prop43	prop44	prop45	prop46	prop47	prop48	prop49	prop50	ordernumber	state	useragent	zip	searchengine	excludehit	hier1	hier2	hier3	hier4	hier5	browser	postbrowserheight	postbrowserwidth	postcookies	postjavaenabled	postpersistentcookie	color	connectiontype	country	domain	postttimeinfo	javascript	language_0001	os	plugins	resolution	lasthittimegmt	firsthittimegmt	visitstarttimegmt	lastpurchasetimegmt	lastpurchasenum	firsthitpagename	visitstartpagename	visitreferrer	visitsearchengine	visitpagenum	prevpage	geocity	geocountry	georegion	duplicatepurchase	newvisit	dailyvisitor	hourlyvisitor	monthlyvisitor	yearlyvisitor	postcampaign	sitesection_0001	category_0001	subcategory_0001	subcategory2_0001	internaltrackingcode	searchterms_0001	productfindingmethods	paymentmethod	shippingmethod	ordernumber_0001	warrantiespresented	warrantycategory	crosssoldproduct	crosssoldinfluence	crossselltype	evar16	promocode	formanalysis2	calculatorengagement	bazaarvoice	catalogid	customerconnection	evar23	evar24	evar25	evar26	scene7	evar28	addonsbuytogether	addonsymal	mvtparameters	evar34	evar35	evar36	evar37	evar38	evar39	language_0002	freshstartcomplete	opentobuy	institutionid	cdeincreasepayment	cdedeferredoffer	cdedspomodel	cdeemailoptin	evar48	paidsearchrawquery	evar50	post_evar1	post_evar2	post_evar3	post_evar4	post_evar5	post_evar6	post_evar7	post_evar8	post_evar9	post_evar10	post_evar11	post_evar12	post_evar13	post_evar14	post_evar15	post_evar16	post_evar17	post_evar18	post_evar19	post_evar20	post_evar21	post_evar22	post_evar23	post_evar24	post_evar25	post_evar26	post_evar27	post_evar28	post_evar29	post_evar30	post_evar33	post_evar34	post_evar35	post_evar36	post_evar37	post_evar38	post_evar39	post_evar40	post_evar41	post_evar42	post_evar43	post_evar44	post_evar45	post_evar46	post_evar47	post_evar48	post_evar49	post_evar50	clickaction	clickactiontype	clickcontext	clickcontexttype	clicksourceid	clicktag	visitid	cookieid	checkoutthankyouflag	evar51	evar52	evar53	evar54	evar55	evar56	evar57	evar58	evar59	evar60	evar61	evar62	evar63	evar64	evar65	evar66	evar67	evar68	evar69	evar70	evar71	evar72	evar73	evar74	evar75	evar76	evar77	evar78	evar79	evar80	evar81	evar82	evar83	evar84	evar85	evar86	evar87	evar88	evar89	evar90	evar91	evar92	evar93	evar94	evar95	evar96	evar97	evar98	evar99	evar100	initialloaddate	updatedloaddate	devicetype
2022	47403218236127735303037581179297206146	16261584395	hit_data_fingerhutcomprod_2022-01-01.tsv	1074404	FDM	4740321823612773376	3037581179297205760	2	01JAN2022:10:18:28.000000	01JAN2022	2022	1	1	1641053908	pe	en-US,en;q=0.9	124	U	174.74.143.143	10		so308_control_50		https://www.fingerhut.com/	index																																																								Mozilla/5.0 (Linux; Android 11; SM-G981U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36		0	0						2936625532	772	414	Y	N	Y	2	2	304	cox.net	1/0/2022 8:30:7 6 420	7	45	2579877131		0	1641053868	1641007554	1641051008	0	0	index	my account:sign in	https://www.google.com/	57	159	0	gilbert	usa	az	0	0	0	0	0	0																										so308_control_50																													kitchen appliances	Browse	bluestemBrandsCredit	standard			https://www.fingerhut.com/product/NRFVB?readReviews=true	5124121410	Mega:Health & Beauty:Makeup	Auto-Suggest:index 0:kitchen appliances		False		4.7			3	5124121410		so308_control_50	so257_test_50	Organic														so_targeting : Advantage	Advantage	HP_PB2_VPFS_BAU_MKTGTST	1						0		0	0		303758117929720614647403218236127735302	30375811792972061464740321823612773530	0																																																			02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Tablet
2022	47403218236127735303037581179297206146	16261584397	hit_data_fingerhutcomprod_2022-01-01.tsv	1074406	FDM	4740321823612773376	3037581179297205760	2	01JAN2022:10:18:29.000000	01JAN2022	2022	1	1	1641053909	pe	en-US,en;q=0.9	124	U	174.74.143.143	10		so304_test_50		https://www.fingerhut.com/	index																																																								Mozilla/5.0 (Linux; Android 11; SM-G981U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36		0	0						2936625532	772	414	Y	N	Y	2	2	304	cox.net	1/0/2022 8:30:7 6 420	7	45	2579877131		0	1641053908	1641007554	1641051008	0	0	index	my account:sign in	https://www.google.com/	57	161	0	gilbert	usa	az	0	0	0	0	0	0																										so304_test_50																													kitchen appliances	Browse	bluestemBrandsCredit	standard			https://www.fingerhut.com/	5124121410	Mega:Health & Beauty:Makeup	Auto-Suggest:index 0:kitchen appliances		False		4.7			3	5124121410		so304_test_50	so257_test_50	Organic													SL2_Automated_Audience_Footwear	so_targeting : Advantage	Advantage	HP_PB2_VPFS_BAU_MKTGTST	1						0		0	0		303758117929720614647403218236127735302	30375811792972061464740321823612773530	0																																																			02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Tablet
2022	47403218236127735303037581179297206146	16261584398	hit_data_fingerhutcomprod_2022-01-01.tsv	1074407	FDM	4740321823612773376	3037581179297205760	2	01JAN2022:10:18:30.000000	01JAN2022	2022	1	1	1641053910	pe	en-US,en;q=0.9	163	U	174.74.143.143	10		f211231_HP_Hero_White_Sale_BOGO_30_TB_MKTGTST		https://www.fingerhut.com/	index																																																								Mozilla/5.0 (Linux; Android 11; SM-G981U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36		0	0						2936625532	772	414	Y	N	Y	2	2	304	cox.net	1/0/2022 8:30:7 6 420	7	45	2579877131		0	1641053909	1641007554	1641051008	0	0	index	my account:sign in	https://www.google.com/	57	162	0	gilbert	usa	az	0	0	0	0	0	0																																																							kitchen appliances	Browse	bluestemBrandsCredit	standard			https://www.fingerhut.com/	5124121410	Mega:Health & Beauty:Makeup	Auto-Suggest:index 0:kitchen appliances		False		4.7			3	5124121410		so304_test_50	so257_test_50	Organic													SL2_Automated_Audience_Footwear	so_targeting : Advantage	Advantage	HP_PB2_VPFS_BAU_MKTGTST	1						0		0	0		303758117929720614647403218236127735302	30375811792972061464740321823612773530	0														f211231_HP_Hero_White_Sale_BOGO_30_TB_MKTGTST																																					02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Tablet
2022	47403218236127735303037581179297206146	16261584399	hit_data_fingerhutcomprod_2022-01-01.tsv	1074408	FDM	4740321823612773376	3037581179297205760	2	01JAN2022:10:18:30.000000	01JAN2022	2022	1	1	1641053910	pe	en-US,en;q=0.9	148	U	174.74.143.143	10		f211231_HP_SL_NYNY_MKTGTST		https://www.fingerhut.com/	index																																																								Mozilla/5.0 (Linux; Android 11; SM-G981U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36		0	0						2936625532	772	414	Y	N	Y	2	2	304	cox.net	1/0/2022 8:30:7 6 420	7	45	2579877131		0	1641053910	1641007554	1641051008	0	0	index	my account:sign in	https://www.google.com/	57	163	0	gilbert	usa	az	0	0	0	0	0	0																																																f211231_HP_SL_NYNY_MKTGTST							kitchen appliances	Browse	bluestemBrandsCredit	standard			https://www.fingerhut.com/	5124121410	Mega:Health & Beauty:Makeup	Auto-Suggest:index 0:kitchen appliances		False		4.7			3	5124121410		so304_test_50	so257_test_50	Organic													SL2_Automated_Audience_Footwear	so_targeting : Advantage	Advantage	HP_PB2_VPFS_BAU_MKTGTST	1			f211231_HP_SL_NYNY_MKTGTST			0		0	0		303758117929720614647403218236127735302	30375811792972061464740321823612773530	0																																																			02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Tablet
2022	47403218236127735303037581179297206146	16261584400	hit_data_fingerhutcomprod_2022-01-01.tsv	1074409	FDM	4740321823612773376	3037581179297205760	2	01JAN2022:10:18:31.000000	01JAN2022	2022	1	1	1641053911	ss	en-US,en;q=0.9	20113=17,20538=800,20539=397,20540=403,20541=0,256,280,20405,14,20170,111,112,122,131,142,143,144,145,155,171,10005,10013,10030,10038,10039,10096	U	174.74.143.143	0				https://www.fingerhut.com/cart/index	cart	;NQD45;1;59.99;;,;NRIJG;1;39.99;;			cart	cart	cart	cart	cart					51	AlreadyEnrolled		https://www.fingerhut.com/cart/index																Prospect				Prospect	80c88b22a0914da3ab10e5a160d397a0				1000						Advantage								AZ	Mozilla/5.0 (Linux; Android 11; SM-G981U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36		0	0						2936625532	772	414	Y	N	Y	2	2	304	cox.net	1/0/2022 8:30:7 6 420	7	45	2579877131		0	1641053910	1641007554	1641051008	0	0	index	my account:sign in	https://www.google.com/	57	164	3977335384	gilbert	usa	az	0	0	0	0	0	0													https://www.fingerhut.com/cart/index	5124121410										5124121410																		so_targeting : Advantage	Advantage	HP_PB2_VPFS_BAU_MKTGTST	1										kitchen appliances	Browse	bluestemBrandsCredit	standard			https://www.fingerhut.com/cart/index	5124121410	Mega:Health & Beauty:Makeup	Auto-Suggest:index 0:kitchen appliances		False		4.7			3	5124121410		so304_test_50	so257_test_50	Organic													SL2_Automated_Audience_Footwear	so_targeting : Advantage	Advantage	HP_PB2_VPFS_BAU_MKTGTST	1			f211231_HP_SL_NYNY_MKTGTST			0		0	0		303758117929720614647403218236127735302	30375811792972061464740321823612773530	0						cart																xs																													02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Tablet
2022	47403218236127735303037581179297206146	16261584401	hit_data_fingerhutcomprod_2022-01-01.tsv	1074410	FDM	4740321823612773376	3037581179297205760	2	01JAN2022:10:18:46.000000	01JAN2022	2022	1	1	1641053926	pe	en-US,en;q=0.9	256,20111,13,111,112,122,143,145,155,171,10005,10030,10038,10039,10096	U	174.74.143.143	10		cartRemove		https://www.fingerhut.com/cart/index	cart	;NRIJG;;;;							cart								https://www.fingerhut.com/cart/index																Prospect					80c88b22a0914da3ab10e5a160d397a0										Advantage									Mozilla/5.0 (Linux; Android 11; SM-G981U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36		0	0						2936625532	772	414	Y	N	Y	2	2	304	cox.net	1/0/2022 8:30:7 6 420	7	45	2579877131		0	1641053911	1641007554	1641051008	0	0	index	my account:sign in	https://www.google.com/	57	165	0	gilbert	usa	az	0	0	0	0	0	0													https://www.fingerhut.com/cart/index	5124121410										5124121410																			Advantage		1										kitchen appliances	Browse	bluestemBrandsCredit	standard			https://www.fingerhut.com/cart/index	5124121410	Mega:Health & Beauty:Makeup	Auto-Suggest:index 0:kitchen appliances		False		4.7			3	5124121410		so304_test_50	so257_test_50	Organic													SL2_Automated_Audience_Footwear	so_targeting : Advantage	Advantage	HP_PB2_VPFS_BAU_MKTGTST	1			f211231_HP_SL_NYNY_MKTGTST			0		0	0		303758117929720614647403218236127735302	30375811792972061464740321823612773530	0						cart																xs																													02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Tablet
2022	47403218236127735303037581179297206146	16261584402	hit_data_fingerhutcomprod_2022-01-01.tsv	1074411	FDM	4740321823612773376	3037581179297205760	2	01JAN2022:10:18:57.000000	01JAN2022	2022	1	1	1641053937	ss	en-US,en;q=0.9	20113=13,20538=800,20539=397,20540=403,20541=0,256,280,20405,14,20170,111,112,122,131,142,143,144,145,155,171,10005,10013,10030,10038,10039,10096	U	174.74.143.143	0				https://www.fingerhut.com/cart/index	cart	;NQD45;1;59.99;;			cart	cart	cart	cart	cart					51	AlreadyEnrolled		https://www.fingerhut.com/cart/index																Prospect				Prospect	80c88b22a0914da3ab10e5a160d397a0				1000						Advantage								AZ	Mozilla/5.0 (Linux; Android 11; SM-G981U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36		0	0						2936625532	772	414	Y	N	Y	2	2	304	cox.net	1/0/2022 8:30:7 6 420	7	45	2579877131		0	1641053926	1641007554	1641051008	0	0	index	my account:sign in	https://www.google.com/	57	166	4033195960	gilbert	usa	az	0	0	0	0	0	0													https://www.fingerhut.com/cart/index	5124121410										5124121410																		so_targeting : Advantage	Advantage	HP_PB2_VPFS_BAU_MKTGTST	1										kitchen appliances	Browse	bluestemBrandsCredit	standard			https://www.fingerhut.com/cart/index	5124121410	Mega:Health & Beauty:Makeup	Auto-Suggest:index 0:kitchen appliances		False		4.7			3	5124121410		so304_test_50	so257_test_50	Organic													SL2_Automated_Audience_Footwear	so_targeting : Advantage	Advantage	HP_PB2_VPFS_BAU_MKTGTST	1			f211231_HP_SL_NYNY_MKTGTST		https://www.fingerhut.com/cart/index	0	cart	1	0	A	303758117929720614647403218236127735302	30375811792972061464740321823612773530	0						cart																xs																													02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Tablet
2022	47403218236127735303037581179297206146	16261584403	hit_data_fingerhutcomprod_2022-01-01.tsv	1074412	FDM	4740321823612773376	3037581179297205760	2	01JAN2022:10:18:59.000000	01JAN2022	2022	1	1	1641053939	ss	en-US,en;q=0.9	20113=16,20538=800,20539=397,20540=403,20541=0,256,280,20405,14,20170,111,112,122,131,142,143,144,145,155,171,10005,10013,10030,10038,10039,10096	U	174.74.143.143	0				https://www.fingerhut.com/cart/index	cart	;NQD45;1;59.99;;			cart	cart	cart	cart	cart					51	AlreadyEnrolled		https://www.fingerhut.com/cart/index																Prospect				Prospect	80c88b22a0914da3ab10e5a160d397a0				1000						Advantage								AZ	Mozilla/5.0 (Linux; Android 11; SM-G981U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36		0	0						2936625532	772	414	Y	N	Y	2	2	304	cox.net	1/0/2022 8:30:7 6 420	7	45	2579877131		0	1641053937	1641007554	1641051008	0	0	index	my account:sign in	https://www.google.com/	57	167	4033195960	gilbert	usa	az	0	0	0	0	0	0													https://www.fingerhut.com/cart/index	5124121410										5124121410																		so_targeting : Advantage	Advantage	HP_PB2_VPFS_BAU_MKTGTST	1										kitchen appliances	Browse	bluestemBrandsCredit	standard			https://www.fingerhut.com/cart/index	5124121410	Mega:Health & Beauty:Makeup	Auto-Suggest:index 0:kitchen appliances		False		4.7			3	5124121410		so304_test_50	so257_test_50	Organic													SL2_Automated_Audience_Footwear	so_targeting : Advantage	Advantage	HP_PB2_VPFS_BAU_MKTGTST	1			f211231_HP_SL_NYNY_MKTGTST			0		0	0		303758117929720614647403218236127735302	30375811792972061464740321823612773530	0						cart																xs																													02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Tablet
2022	47403218236127735303037581179297206146	16261584404	hit_data_fingerhutcomprod_2022-01-01.tsv	1074413	FDM	4740321823612773376	3037581179297205760	2	01JAN2022:10:19:03.000000	01JAN2022	2022	1	1	1641053943	pe	en-US,en;q=0.9	20400,111,112,122,143,145,155,171,10005,10030,10038,10039,10096	U	174.74.143.143	10		Cart_ContinueCheckoutTOP		https://www.fingerhut.com/cart/index	cart								cart								https://www.fingerhut.com/cart/index																Prospect					80c88b22a0914da3ab10e5a160d397a0										Advantage									Mozilla/5.0 (Linux; Android 11; SM-G981U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36		0	0						2936625532	772	414	Y	N	Y	2	2	304	cox.net	1/0/2022 8:30:7 6 420	7	45	2579877131		0	1641053939	1641007554	1641051008	0	0	index	my account:sign in	https://www.google.com/	57	168	0	gilbert	usa	az	0	0	0	0	0	0													https://www.fingerhut.com/cart/index	5124121410										5124121410																			Advantage		1										kitchen appliances	Browse	bluestemBrandsCredit	standard			https://www.fingerhut.com/cart/index	5124121410	Mega:Health & Beauty:Makeup	Auto-Suggest:index 0:kitchen appliances		False		4.7			3	5124121410		so304_test_50	so257_test_50	Organic													SL2_Automated_Audience_Footwear	so_targeting : Advantage	Advantage	HP_PB2_VPFS_BAU_MKTGTST	1			f211231_HP_SL_NYNY_MKTGTST		Check Out Now	3	cart	1	0	SUBMIT	303758117929720614647403218236127735302	30375811792972061464740321823612773530	0						cart																xs																													02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Tablet
2022	47403218236127735303037581179297206146	16261584405	hit_data_fingerhutcomprod_2022-01-01.tsv	1074414	FDM	4740321823612773376	3037581179297205760	2	01JAN2022:10:19:05.000000	01JAN2022	2022	1	1	1641053945	ss	en-US,en;q=0.9	20113=21,20538=800,20539=397,20540=403,20541=0,256,280,20447,11,20170,111,112,122,131,143,145,155,171,10005,10013,10030,10038,10039,10096	U	174.74.143.143	0				https://www.fingerhut.com/checkout/index	checkout:1page	;NQD45;1;59.99;;			checkout	checkout:1page	checkout:1page	checkout:1page	checkout					51	AlreadyEnrolled		https://www.fingerhut.com/checkout/index																Prospect				Prospect	80c88b22a0914da3ab10e5a160d397a0				1000						Advantage								AZ	Mozilla/5.0 (Linux; Android 11; SM-G981U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36		0	0						2936625532	772	414	Y	N	Y	2	2	304	cox.net	1/0/2022 8:30:7 6 420	7	45	2579877131		0	1641053943	1641007554	1641051008	0	0	index	my account:sign in	https://www.google.com/	57	169	4033195960	gilbert	usa	az	0	0	0	0	0	0													https://www.fingerhut.com/checkout/index	5124121410										5124121410																			Advantage		1										kitchen appliances	Browse	bluestemBrandsCredit	standard			https://www.fingerhut.com/checkout/index	5124121410	Mega:Health & Beauty:Makeup	Auto-Suggest:index 0:kitchen appliances		False		4.7			3	5124121410		so304_test_50	so257_test_50	Organic													SL2_Automated_Audience_Footwear	so_targeting : Advantage	Advantage	HP_PB2_VPFS_BAU_MKTGTST	1			f211231_HP_SL_NYNY_MKTGTST			0		0	0		303758117929720614647403218236127735302	30375811792972061464740321823612773530	0						checkout:1page																xs																													02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Tablet
2022	47403218236127735303037581179297206146	16261584406	hit_data_fingerhutcomprod_2022-01-01.tsv	1074415	FDM	4740321823612773376	3037581179297205760	2	01JAN2022:10:19:06.000000	01JAN2022	2022	1	1	1641053946	pe	en-US,en;q=0.9	111,112,122,143,145,155,166,171,10005,10030,10038,10039,10096	U	174.74.143.143	10		CO_ReviewPlaceOrder		https://www.fingerhut.com/checkout/index	checkout:1page								checkout								https://www.fingerhut.com/checkout/index																Prospect					80c88b22a0914da3ab10e5a160d397a0										Advantage									Mozilla/5.0 (Linux; Android 11; SM-G981U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36		0	0						2936625532	772	414	Y	N	Y	2	2	304	cox.net	1/0/2022 8:30:7 6 420	7	45	2579877131		0	1641053945	1641007554	1641051008	0	0	index	my account:sign in	https://www.google.com/	57	170	0	gilbert	usa	az	0	0	0	0	0	0													https://www.fingerhut.com/checkout/index	5124121410										5124121410																			Advantage		1										kitchen appliances	Browse	bluestemBrandsCredit	standard			https://www.fingerhut.com/checkout/index	5124121410	Mega:Health & Beauty:Makeup	Auto-Suggest:index 0:kitchen appliances		False		4.7			3	5124121410		so304_test_50	so257_test_50	Organic													SL2_Automated_Audience_Footwear	so_targeting : Advantage	Advantage	HP_PB2_VPFS_BAU_MKTGTST	1			f211231_HP_SL_NYNY_MKTGTST			0		0	0		303758117929720614647403218236127735302	30375811792972061464740321823612773530	0						checkout:1page											CO_ReviewPlaceOrder					xs																													02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Tablet
2022	47403218236127735303037581179297206146	16261584407	hit_data_fingerhutcomprod_2022-01-01.tsv	1074416	FDM	4740321823612773376	3037581179297205760	2	01JAN2022:10:19:06.000000	01JAN2022	2022	1	1	1641053946	pe	en-US,en;q=0.9	20538=800,20539=397,20540=403,20541=0,20152=59.99,20153=18.99,20154=4.98,20155=83.96,111,112,122,143,145,155,171,10005,10030,10038,10039,10096	U	174.74.143.143	10		Checkout Page Order Summary Shown		https://www.fingerhut.com/checkout/index	checkout:1page								checkout								https://www.fingerhut.com/checkout/index																Prospect					80c88b22a0914da3ab10e5a160d397a0										Advantage									Mozilla/5.0 (Linux; Android 11; SM-G981U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36		0	0						2936625532	772	414	Y	N	Y	2	2	304	cox.net	1/0/2022 8:30:7 6 420	7	45	2579877131		0	1641053946	1641007554	1641051008	0	0	index	my account:sign in	https://www.google.com/	57	171	0	gilbert	usa	az	0	0	0	0	0	0													https://www.fingerhut.com/checkout/index	5124121410										5124121410																			Advantage		1										kitchen appliances	Browse	bluestemBrandsCredit	standard			https://www.fingerhut.com/checkout/index	5124121410	Mega:Health & Beauty:Makeup	Auto-Suggest:index 0:kitchen appliances		False		4.7			3	5124121410		so304_test_50	so257_test_50	Organic													SL2_Automated_Audience_Footwear	so_targeting : Advantage	Advantage	HP_PB2_VPFS_BAU_MKTGTST	1			f211231_HP_SL_NYNY_MKTGTST			0		0	0		303758117929720614647403218236127735302	30375811792972061464740321823612773530	0						checkout:1page																xs																													02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Tablet
2022	47403218236127735303037581179297206146	16261584408	hit_data_fingerhutcomprod_2022-01-01.tsv	1074417	FDM	4740321823612773376	3037581179297205760	2	01JAN2022:10:19:29.000000	01JAN2022	2022	1	1	1641053969	pe	en-US,en;q=0.9	20456,111,112,122,143,145,155,171,10005,10030,10038,10039,10096	U	174.74.143.143	10		Checkout3_PlaceOrder		https://www.fingerhut.com/checkout/index	checkout:1page								checkout								https://www.fingerhut.com/checkout/index																Prospect					80c88b22a0914da3ab10e5a160d397a0										Advantage									Mozilla/5.0 (Linux; Android 11; SM-G981U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36		0	0						2936625532	772	414	Y	N	Y	2	2	304	cox.net	1/0/2022 8:30:7 6 420	7	45	2579877131		0	1641053946	1641007554	1641051008	0	0	index	my account:sign in	https://www.google.com/	57	172	0	gilbert	usa	az	0	0	0	0	0	0													https://www.fingerhut.com/checkout/index	5124121410										5124121410																			Advantage		1										kitchen appliances	Browse	bluestemBrandsCredit	standard			https://www.fingerhut.com/checkout/index	5124121410	Mega:Health & Beauty:Makeup	Auto-Suggest:index 0:kitchen appliances		False		4.7			3	5124121410		so304_test_50	so257_test_50	Organic													SL2_Automated_Audience_Footwear	so_targeting : Advantage	Advantage	HP_PB2_VPFS_BAU_MKTGTST	1			f211231_HP_SL_NYNY_MKTGTST			0		0	0		303758117929720614647403218236127735302	30375811792972061464740321823612773530	0						checkout:1page																xs																													02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Tablet
2022	47403218236127735303037581179297206146	16261584409	hit_data_fingerhutcomprod_2022-01-01.tsv	1074418	FDM	4740321823612773376	3037581179297205760	2	01JAN2022:10:19:33.000000	01JAN2022	2022	1	1	1641053973	ss	en-US,en;q=0.9	20120=0.00,20121=4.98,20122=18.99,20462=1,296=0.00,20113=13,20538=800,20539=314,20540=486,20541=0,256,20170,1,107,108,109,111,112,122,131,142,143,144,145,155,171,10005,10013,10030,10038,10039,10096	U	174.74.143.143	0				https://www.fingerhut.com/checkout/receipt/ORD0112869980	checkout:confirmation	Electronics|Smart Home|Smart Assistants;NQD45;1;59.99;;			checkout	checkout:confirmation	checkout:confirmation	checkout:confirmation	checkout					51	AlreadyEnrolled		https://www.fingerhut.com/checkout/receipt/ORD0112869980																Prospect				Prospect	80c88b22a0914da3ab10e5a160d397a0				1000						Advantage							ORD0112869980	AZ	Mozilla/5.0 (Linux; Android 11; SM-G981U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36		0	0						2936625532	772	414	Y	N	Y	2	2	304	cox.net	1/0/2022 8:30:7 6 420	7	45	2579877131		0	1641053969	1641007554	1641051008	0	0	index	my account:sign in	https://www.google.com/	57	173	683987911	gilbert	usa	az	0	0	0	0	0	0									bluestemBrandsCredit	standard	ORD0112869980		https://www.fingerhut.com/checkout/receipt/ORD0112869980	5124121410										5124121410																		so_targeting : Advantage	Advantage	HP_PB2_VPFS_BAU_MKTGTST	1										kitchen appliances	Browse	bluestemBrandsCredit	standard	ORD0112869980		https://www.fingerhut.com/checkout/receipt/ORD0112869980	5124121410	Mega:Health & Beauty:Makeup	Auto-Suggest:index 0:kitchen appliances		False		4.7			3	5124121410		so304_test_50	so257_test_50	Organic													SL2_Automated_Audience_Footwear	so_targeting : Advantage	Advantage	HP_PB2_VPFS_BAU_MKTGTST	1			f211231_HP_SL_NYNY_MKTGTST		Place Order	3	checkout:1page	1	0	SUBMIT	303758117929720614647403218236127735302	30375811792972061464740321823612773530	1						checkout:confirmation																xs																													02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Tablet
